beta_accuracy1,beta_accuracy2,beta_accuracy3,beta_accuracy4,beta_accuracy5,beta_accuracy6
0.344174224941712,0.319763935704884,0.186459393212304,0.29542670231313,0.271648928155548,0.340790582693918
0.200237202483347,0.0902644324445897,0.148498115267589,0.172115427456243,0.716315142102151,0.856349268220981
0.112916370496276,0.174842173392411,0.290623998437842,0.295615659509317,0.273773850245461,0.431020352433623
0.173211134005599,0.207688159981158,0.199542672834872,0.252404647960682,0.264760348479343,0.523159716987784
0.178036165387576,0.426381335423179,0.106142788538202,0.298034025160391,0.147457823000567,0.293524072518252
0.173583053310821,0.164053237408804,0.21108507539001,0.164231220761799,0.432739570724932,0.29996612083331
0.290626475961002,0.183153502710744,0.250861197119069,0.36661767789149,0.215317624255401,0.173401481544695
0.12218416879468,0.116718648725523,0.248730708495137,0.441229304205935,0.184822259157826,0.224794233506686
0.25554968834683,0.0415007697699094,0.15100302586348,0.412677752640813,0.241267333567715,0.724445624726859
0.0574501221929406,0.144425105357557,0.305042338826909,0.461278048540521,0.210948387161839,0.569953157111925
0.137559809498644,0.39804708920259,0.215269005030793,0.225679286959851,0.493320503840096,1.08251241542749
0.104827598361972,0.122012496587239,0.229224157757645,0.0590506392464818,0.181852902101015,0.264342786918001
0.15856292454591,0.122207575012879,0.130623466812986,0.346821547225784,0.4477923440088,1.00239147254208
0.112989304836373,0.0963117205824692,0.232173979445883,0.111889778219791,0.154646609980926,0.344353779461018
0.126037425095511,0.168414448762087,0.230878523873131,0.254421533640331,0.126876042370749,0.895706760367876
0.0928823857270823,0.209531058654142,0.211753891764473,0.229635723541595,0.193013671299611,0.588323247743513
0.300714225970428,0.172638418248453,0.281272138462231,0.136697915361994,0.427510783126132,0.541782024357331
0.228021101970615,0.165093686322991,0.107227759003516,0.240436462013899,0.14620532505795,0.315125101348507
0.116946823888337,0.252717925136931,0.242651780255102,0.169977422346744,0.476057715945176,0.389263384597604
0.176327584545895,0.270670882481759,0.258152275996899,0.268681262584303,0.355111682114216,0.709828406562527
0.13247292703556,0.162006915918616,0.111049416957331,0.115069560401274,0.464831417253603,0.708159606072538
0.158284378501501,0.294220755007169,0.205184575712084,0.213025104633109,0.185033960103935,0.272251256863944
0.174384142876943,0.0854165392888088,0.171853559527416,0.451774522107208,0.354100785737687,0.849642601256018
0.18947904228865,0.115491797814038,0.191721764052526,0.203869081390074,0.442911386541731,0.888729384431278
0.251210653704545,0.195832267396916,0.257553454814653,0.137620532373988,0.146482479098993,0.819045251403092
0.118388724884862,0.145476022382577,0.219985154925611,0.294100252444527,0.410663977149185,0.209087946639077
0.241589481907879,0.146553539692462,0.288996775818056,0.248592062634354,0.18820695858853,0.664248046531886
0.25485193805851,0.237268394075764,0.498616742466273,0.232753356825141,0.819681111570464,0.687232803898625
0.165860392028797,0.102004204060933,0.192238688139247,0.397893374824066,0.400257421868567,1.63560093350307
0.182635811720192,0.250269610370969,0.265155989261551,0.192654517545085,0.186422772626234,0.186351277588479
0.118525590027036,0.256780328225786,0.101590578556209,0.229026546268981,0.495964016749365,0.197270348101649
0.152466340706213,0.234489257791762,0.227470194611545,0.275282427401329,0.33059498989227,0.249708865290523
0.207847274982767,0.0679973992413782,0.218638170210523,0.292575986302113,0.506921413434997,1.13715492285267
0.174463139570993,0.251549162615939,0.277614167009531,0.208287741585858,0.444461988472101,0.46697377807682
0.0744934895842823,0.0573293932028544,0.141996885498381,0.353154120023099,0.385951896049262,0.542827258429393
0.28656281567528,0.200994223038531,0.22260013845779,0.337073520173386,0.358693153455011,0.410443510190249
0.22254875624141,0.479857549499741,0.172405821453002,0.34034462078425,0.0572006183376923,0.730283160977429
0.166305372025906,0.121017493727631,0.157733779305902,0.41134509955605,0.258519573839475,0.597708229276223
0.150990953548892,0.163568547599641,0.128408380018001,0.339372488249011,0.302471532970857,0.868155639285534
0.124401117731564,0.136823296847293,0.189473012863839,0.172336218487418,0.255129249172683,0.476435956623876
0.195684521500983,0.045574907269582,0.203232439817445,0.451967911040402,0.22595411431539,0.375091338490057
0.185490676793331,0.249539849603167,0.186514871430363,0.363853014850817,0.180850891839147,0.137843737514879
0.222208838382829,0.117683836460397,0.105539088478819,0.134012255361932,0.49577964909225,1.31237089402206
0.186537395373634,0.177623847274626,0.145653128976503,0.260478767614133,0.4115791194121,0.918576071174723
0.168931057679319,0.162315894637067,0.246086077237991,0.217262301243164,0.263057645431007,1.07921632485332
0.322530211794216,0.309656243033948,0.265817488791697,0.438613744067561,0.15669862805233,0.136109319942463
0.142399483866077,0.141176987512197,0.377731879319345,0.437399312126412,0.399907983928684,0.820113684284663
0.146522369741562,0.097743254282976,0.189296422859872,0.22824851665595,0.383313033843653,1.17827855327149
0.256366277103322,0.187441610900727,0.29812880752127,0.443134378786354,0.452756094853998,0.901377488072868
0.145099709328441,0.246811665133856,0.191170636169033,0.179984671057969,0.310896687982343,0.397117526670199
0.143580812114444,0.203478374594854,0.229289050854572,0.404758329260511,0.328387048975248,0.837942177686182
0.16069489148134,0.101382505945969,0.282587304433091,0.148294479070598,0.422238840564224,1.28527631734588
0.275690347708162,0.217815778040556,0.263071459413343,0.250394639044823,0.530703876957151,0.377875872655862
0.301277942614476,0.369564032636474,0.274091627555756,0.177031646240862,0.297803397233978,0.746733225474781
0.339462561273146,0.183761324070748,0.312363217104557,0.0889284341058545,0.398331459949979,0.931220283754321
0.208214707213315,0.146122316195666,0.323654604154433,0.268397272558061,0.506921420589497,0.236288959980925
0.259805920817949,0.229672418455517,0.121895450669312,0.162619045395261,0.284041449200147,0.884360638436679
0.113842922789351,0.188658928568421,0.17942867446861,0.254725233674084,0.446485230833508,1.12843842917893
0.0949039617010964,0.229917931324332,0.286045799052783,0.148415984836898,0.382328228567134,0.303884980116796
0.112159266126796,0.167577223537618,0.1907575352256,0.385744506577218,0.25681708751414,0.491389170959052
0.232822472066502,0.328081899438969,0.333177674042633,0.206457198409842,0.527420465827235,0.90817833465763
0.215307157346216,0.118897208584614,0.274936154381803,0.167987599902805,0.147622933605024,1.55439315861083
0.0670042918862322,0.245944841352395,0.180769780753122,0.0672768360401182,0.135308812903642,0.528055142214628
0.197847614887895,0.220935950374154,0.306757637843386,0.305814275585983,0.508058011048656,0.297839392365413
0.128521492687608,0.193006997839679,0.226737692959919,0.32287729515223,0.0704956793508459,0.451454249680725
0.163096582478409,0.200584778235154,0.176728334318784,0.205965671971384,0.242215533587762,0.48239670055129
0.141687230743755,0.28862064300072,0.211467805759215,0.308473456018617,0.468702633010571,0.757894496809824
0.0935894373360194,0.0268587235113268,0.216816160993033,0.406646175286735,0.408162691961494,0.186697391851147
0.131340728864395,0.298802443539889,0.225232001202143,0.228750037108077,0.343187693359015,0.4318375054919
0.0895737818298178,0.114094257699818,0.0702323386437886,0.0509677444639991,0.614309752048267,0.151679432905976
0.1864026009464,0.1870479936246,0.128994137727242,0.295862556279658,0.721273085492009,0.779622821173099
0.0953774999886925,0.302246480743381,0.275907851501289,0.282722273667893,0.208569404277595,1.81753923775578
0.205533445687869,0.156825250990074,0.193950546269733,0.145762431956385,0.273160464734097,0.482825621934021
0.33417137248073,0.191346480294706,0.160717739378463,0.392413055530465,0.255381626069662,0.588240044702199
0.181167474652655,0.154701484595109,0.0965984705761509,0.215489694411185,0.212716809526953,0.323829316914824
0.144887993912891,0.301215116438348,0.277029024094684,0.281597749454439,0.521853614509639,0.756578978334639
0.103947438966617,0.0898705069329094,0.197814909598944,0.542672518987531,0.233356433330233,0.905763708595817
0.132843876228318,0.145400516936402,0.354835875403256,0.507719678500285,0.153096597783769,0.243311533593735
0.144042449482776,0.207319411440478,0.392493423043386,0.149916973404952,0.451053751654833,0.482944546364221
0.0919292986802618,0.17982266609301,0.224646079875674,0.166155343137042,0.220754040983011,0.454996052147932
0.174845325099563,0.0995834085137075,0.183035282221947,0.085027587958463,0.260542757927336,0.633639844920367
0.179156897939979,0.178572530491144,0.0691732435685216,0.14858205499801,0.263041121609086,1.26105662438942
0.182719434056749,0.257393476470048,0.136853309815588,0.304264927349869,0.340506195422105,0.170001375937411
0.271750447880185,0.201600599783422,0.189647785645916,0.156353086156613,0.316218702183081,0.244757354451757
0.199391179056962,0.179017555313954,0.229360497844255,0.243230587770693,0.214434460531132,0.401916388226111
0.0978217912365084,0.21117762916473,0.279947078534319,0.208886114532195,0.374205138043146,0.367927227266843
0.237189943205451,0.315650613026205,0.216390382115407,0.197850562958095,0.178823984923244,0.639107088279774
0.1879589686762,0.192792331770743,0.110241842499434,0.26700851837378,0.690929926736353,0.17942374637324
0.293037199427834,0.264587365972277,0.179882834360534,0.212321735171401,0.303421365682012,1.37046326706551
0.276927363356304,0.194049299007236,0.14136352593915,0.303840772777445,0.247091137610447,0.389063540613367
0.164854330832738,0.132468303086174,0.224357151545096,0.331577122936656,0.279184224173232,0.461023403588972
0.15854135997477,0.11885525024697,0.0765479885965909,0.164011543585146,0.288274870347571,0.609435524692383
0.145161781626322,0.204378774225111,0.449758950372417,0.264178041645534,0.408233290996101,0.386180421319681
0.214191648363512,0.35788985100975,0.148223468519701,0.291678561096311,0.607914278677222,0.534458580926835
0.080142627094023,0.165135331656023,0.288720569560848,0.277217177711173,0.380908215918878,0.546701370317373
0.228755782245155,0.237686625342558,0.176279648840597,0.363365149123091,0.462726233087871,0.353562234452805
0.112020400377912,0.236340711515738,0.296057296860399,0.329367876203392,0.141510498153042,0.791120011310309
0.174005681278074,0.269163658548119,0.0665625484013271,0.141209260736849,0.331813323151939,0.159541389850181
0.237818382313758,0.118583785636981,0.234366188494417,0.185021541133349,0.444052809512734,0.644375742311623
0.331085680589672,0.165194179808991,0.363227256904898,0.43990626986768,0.476685767011535,0.946308836453596
0.274943624955468,0.154284407897498,0.274042829940494,0.224769779644019,0.541418522998012,1.2260700356536
0.114795901737232,0.200748263374178,0.284075048446854,0.259530490122356,0.280266719821314,0.500040494407409
0.355700687220354,0.111908871487582,0.169382449289214,0.247605558241363,0.473811087868053,0.64094337262693
0.152515370676202,0.146497307482796,0.236239598094469,0.254698455039187,0.197444919833289,0.749170359927655
0.162824810069209,0.168691301594007,0.118165688731256,0.249486390435894,0.175256054026051,0.650386334644488
0.129939565746745,0.245657504559987,0.208253087394646,0.121520693172414,0.450504943691839,1.44157533323648
0.0504337103098171,0.165702258580482,0.343172267631142,0.221057608986924,0.287004353797298,1.13794145172219
0.313784139768243,0.256558833053335,0.241528374740005,0.23491231902224,0.379330359881429,0.428851940236884
0.28591872603034,0.299595226843874,0.274329758630589,0.159977157291805,0.25275335890875,0.283102979884872
0.183298857018719,0.19358878156109,0.292780854181712,0.542555741405718,0.301423124320799,0.226385647180576
0.175267344612898,0.250446167590232,0.220100311432701,0.41020590618298,0.423831949544548,1.37882015466886
0.11419192011721,0.102598164638512,0.119663165714356,0.199753144234616,0.528235540733238,0.358517041732629
0.0897806890908815,0.243630173202659,0.0954627243122024,0.188895400643811,0.485502533750841,1.44485958215476
0.147429946114886,0.273390512096242,0.194933244485971,0.169734098065122,0.312757068539987,0.184015783875478
0.260396385452839,0.201067838945326,0.243365369453209,0.20389162177601,0.296408167663987,0.144539059958203
0.208226834462212,0.214844444874642,0.175144396538505,0.282420288730497,0.321794596793065,0.593603826228245
0.112460170226875,0.124590602129094,0.127588113492797,0.418261000454919,0.32771683216521,0.192994883207508
0.103303138409707,0.199084023107672,0.295580421571354,0.247225494883401,0.311259067748185,0.565935867617227
0.132877506288052,0.11480085123102,0.174880548725142,0.152512254784899,0.221213429644122,0.843006319829912
0.0998055364797159,0.139571387055165,0.159909281511358,0.267802198040839,0.338677498933701,0.512100007948867
0.247418978437571,0.278053255675773,0.225343333605125,0.27650906335641,0.521996566034942,0.414427815763411
0.0921886184586409,0.249364213350131,0.313602367068323,0.178486001130401,0.162033658984671,0.489838320303024
0.148867640404907,0.258497523713377,0.297152605285254,0.219665657680179,0.253305766712751,0.314660283798561
0.108669006256037,0.121328346992564,0.149330170343936,0.202599329420581,0.147845522440993,0.26492415816968
0.16287018833506,0.152017407816155,0.28935498685166,0.092429498513682,0.374117950354706,0.537929278278328
0.182762388738164,0.099444065845106,0.260541788072558,0.160094473361503,0.339873206608481,1.13766540989333
0.145763989861516,0.143660480468269,0.280703339944956,0.241620429329079,0.350415112058505,0.464287788041062
0.143089881114361,0.166494766167006,0.196728191193446,0.170082991946424,0.403737016875241,0.512172068469468
0.15117069879067,0.146345636550588,0.127993193450312,0.159186526642361,0.256023041194944,0.785055415109557
0.180377363135866,0.176622752739722,0.282619335673141,0.24185819550738,0.599411059130543,0.699169581469126
0.0928267780366175,0.210437055242853,0.156519757955646,0.079856509430167,0.486419668643503,0.733577385737863
0.170585959346553,0.187020428773979,0.162539781229068,0.204279135459375,0.197058416677263,0.257982866210652
0.255340592892292,0.212872947799297,0.171764611363501,0.296111153748949,0.47738705011732,0.617828549332111
0.145890391429803,0.127317074206274,0.235442998540561,0.136551732908592,0.205455068440363,1.1551351499742
0.149860832049756,0.332520819351746,0.15929697715551,0.13503585243641,0.225103834022568,0.603738750258423
0.156545118531113,0.134191266252047,0.212415178850838,0.307558611678435,0.0920809527288102,0.592120134650957
0.269741431143985,0.107359367786939,0.117679655794316,0.384402380054412,0.344608939010997,0.868587900639681
0.104764527741657,0.203312521808896,0.174185253595011,0.0704078446017021,0.186499265208369,0.494485409675072
0.228361821747595,0.176427337201744,0.131708421862282,0.436910521754787,0.314064760613425,0.515473764121959
0.121775352532448,0.223150717399966,0.275450477033855,0.284889820213235,0.242934433330309,0.38963710714724
0.142280870939029,0.265255402359343,0.183210436066105,0.200083513093154,0.393132504645443,0.947828653891395
0.0879136200757143,0.0914463374364699,0.0988723739571111,0.300735838696651,0.140275315640047,0.33942208329918
0.191477170523472,0.348526735079808,0.114424846939088,0.243910090117076,0.72122637221967,0.863367121017531
0.214648655087784,0.0945194193027992,0.100465617973161,0.153267423963562,0.254177163542951,0.378178428402762
0.135102288829575,0.0875577892275311,0.19048768391075,0.263310351670695,0.44663679931263,0.340974737641231
0.268344233761494,0.175547421198118,0.119140172075871,0.0975064550992441,0.296680034729649,0.231151457726338
0.195426487855508,0.186197485996879,0.177913958199304,0.221698010286501,0.25584645057967,0.196244831225278
0.182946120041451,0.265399700610701,0.376134704986261,0.118909005232242,0.630872854750107,0.213604724988765
0.138278035222047,0.144133126738489,0.0935053145567102,0.272849786926531,0.287996160599373,0.791896191985859
0.231522670812567,0.262804498073588,0.101031730771659,0.290290795679274,0.282264321097013,0.671626096857736
0.143267092151056,0.167068836454171,0.144472403403423,0.334276287450511,0.41949761966728,1.10719326314497
0.109001981408498,0.219237118024944,0.210778049655784,0.268303753534365,0.712324548879571,0.996647512991074
0.347381505704361,0.190016999440227,0.135429683987387,0.10090059901106,0.409237708918981,0.203376814823722
0.122618334724653,0.287395535415143,0.285610893760121,0.218753079186269,0.221687378708763,0.556758457345825
0.334473446406942,0.209581950397996,0.183721243037766,0.178776186623991,0.389508172001725,1.00288629930151
0.156258974160713,0.124250373671782,0.229922227318565,0.239074258896301,0.502096714649691,0.459754088455313
0.129365654125201,0.414463823049118,0.242432655626581,0.269795139054063,0.223594613239981,1.00266931356799
0.206353039759744,0.120779580111873,0.110182651245292,0.379787652628941,0.311204278610944,0.409252689466608
0.112871125783341,0.166965498245912,0.207837174019564,0.292030760529478,0.52671446044519,0.192703691630863
0.217168804022454,0.139232019405413,0.300643552955935,0.182695801302684,0.256051567280716,0.323191215320388
0.335235326636982,0.195701262304271,0.27061420895617,0.325381526398338,0.681803337251432,0.709940972369496
0.136634828476542,0.219362640106885,0.337433079225296,0.306458699591803,0.39215038865299,0.544424651185778
0.170910840720428,0.297851527879194,0.353385352333827,0.224072545254485,0.436206080733866,0.703631824498377
0.22684398261117,0.249260945619595,0.256194481723286,0.350211178880138,0.227869204652757,0.307296686247312
0.217473235706594,0.0834648944614568,0.217662031388806,0.148090971657842,0.14627052823821,0.331156403980835
0.146488112101218,0.199057303280713,0.202474485057519,0.259846905273038,0.474802319659557,0.258532825683565
0.172734410533087,0.175318535821812,0.215912469480377,0.218045410646217,0.270192416880687,0.533059102708491
0.0575365591210602,0.0454195499532829,0.26753708322183,0.399073503097747,0.180257270222042,0.472087298570431
0.276837466165522,0.196260240618491,0.191286012575599,0.204853578479959,0.46099282418518,0.906817226404081
0.208105268259333,0.115704555232967,0.280977039667486,0.177423222118455,0.076407638255231,0.644087641650552
0.172570741637412,0.12193052850676,0.134211610733271,0.196128674756007,0.321257723455809,0.809453371461059
0.153741354153401,0.170638033739409,0.106953224629999,0.268112667704571,0.178425855710759,0.426671455118699
0.224325773471109,0.179652124765572,0.301051916274683,0.119817742531245,0.303206369863438,0.211412424528067
0.126430937997928,0.166500299951579,0.166143201754149,0.153430838179737,0.536050055283465,0.320203319473174
0.250314747904748,0.232684298424675,0.133412492536786,0.262498980646944,0.29041717660301,0.68625489265664
0.184802682940346,0.249491239987294,0.219464732211938,0.269389874586883,0.266393287954598,0.853707329526012
0.212665343039397,0.228085755478351,0.190158940881121,0.336566656808381,0.330761340192431,0.618534197306904
0.266248162359712,0.132169054138611,0.136098047924699,0.273419083203391,0.193068225514716,1.07465613588089
0.125925443943734,0.316277187991019,0.183959543256993,0.42579940234637,0.346861305008031,0.691642893793617
0.0694693107445769,0.164735285725549,0.135000498084477,0.263573175748833,0.0651886814434856,0.31411524316098
0.10267032468673,0.128314872080308,0.14642109520832,0.222696339471105,0.374794631461216,0.552203940178759
0.247804814656238,0.140478815741782,0.0944591797943476,0.189765412540837,0.387419276386936,0.495583815265786
0.126787847254468,0.217577124040874,0.166380088352607,0.15116006676139,0.401214004388814,0.489761592460608
0.270306297133617,0.241516655451376,0.0754826127199977,0.267590155727831,0.360937899398435,0.625539232015092
0.144892356559102,0.344514966578994,0.234236252480824,0.191682246542801,0.427122673000465,0.250380162498759
0.202167902906907,0.277505601203054,0.14806508629703,0.271945686320683,0.398377146637944,1.15038619049961
0.187965951598162,0.32858088770273,0.22897810815623,0.414806576110703,0.447099394452031,1.38145864873911
0.239822277965452,0.146146044241203,0.219957442642021,0.243699579910413,0.42619430954694,0.604653154935574
0.132205639956006,0.166599045914135,0.106172344238884,0.122837623355896,0.200249069468882,1.73304140147972
0.206750708105,0.182940479331238,0.222870414572919,0.113482093506499,0.345501745525104,0.232166721443939
0.247037530123934,0.154421623745362,0.219237604876091,0.225901215293475,0.31299113450121,1.26902204349742
0.303309529795051,0.249810500133779,0.299748249673331,0.109798103964953,0.203937742212499,0.80711713390452
0.2503275907223,0.189874877204112,0.380914469687818,0.222257529640607,0.164806148872246,0.706389583624551
0.246515877541031,0.181074985691176,0.182930382690367,0.269821033558265,0.421944505736892,0.691534461986477
0.0918166721287465,0.100387642370681,0.155999758145535,0.303782829283715,0.424377236865577,0.36622426781599
0.0747481252157839,0.19762149282364,0.144897315751253,0.255157938817569,0.377935764128409,0.720002876280968
0.153472598931211,0.267069077978985,0.0954560014454677,0.277144241129263,0.322178226624636,0.671098677332577
0.202652837536699,0.106938780340006,0.189822251458244,0.19604052211924,0.155150394566559,0.38628238453808
0.146462042879338,0.361039919652728,0.278626136803259,0.311474285083894,0.621199636457263,0.660078585158031
0.134464330943773,0.148619200766532,0.369270570513715,0.251066093596798,0.165617329618615,1.01411800594098
0.153187525757346,0.304327694387037,0.299329362547515,0.184450054502937,0.381785408254441,0.23327980376216
0.23598645222703,0.203763717445976,0.233536267908155,0.180114523508596,0.588730740554978,0.675478882324169
0.175111724463239,0.157223863225738,0.270869898512131,0.350881088422259,0.31858545955817,0.433619640160331
0.258269776987454,0.319513627984367,0.184950725041521,0.329007714600088,0.427277800445851,0.464952561405628
0.0760415146519133,0.230632753985023,0.159904663387212,0.226447979804493,0.21714331258309,1.45492745788287
0.0914067852050858,0.193286652428543,0.295022324219811,0.0993260112902227,0.307817252599831,0.794455606272858
0.11564737259937,0.137894497917965,0.221867927680905,0.310409869725531,0.368356628360479,1.43941254026058
0.282068527883629,0.22327212259124,0.182998711687851,0.279873829688727,0.134770370492081,1.25618935182341
0.25792923563715,0.205928516736947,0.117168723932249,0.108930674646005,0.366241254539232,0.226466516628323
0.296378144665082,0.124376465639108,0.36354454302376,0.187026758121702,0.242581076133428,0.227273484339446
0.113281748198239,0.249188077077012,0.100333881333012,0.200535228526303,0.376754140058592,0.147495279029172
0.305457329979678,0.349153075346058,0.180579695043031,0.569125963562289,0.384258332526333,0.336459741642847
0.140285920202797,0.236298897260048,0.221119930435322,0.203446199333446,0.266022724222363,0.302509466144421
0.271228414500984,0.292026896103104,0.128784902670041,0.20494027834295,0.911543898453286,1.01145629268726
0.251552424766088,0.197576363097214,0.111198699514112,0.208993926468551,0.298491755477025,0.328629158931099
0.294699810414854,0.209322554834714,0.182688558774943,0.226289145747234,0.349367672427808,0.479740643733408
0.194416867535343,0.134954194940172,0.269515195490813,0.245504793617516,0.402901498324603,0.374088073679276
0.258381450026801,0.162838013911631,0.342724736606829,0.0852616337614957,0.378120160666846,0.70187198952082
0.157867266554233,0.350116842258842,0.186675164935151,0.194574575259523,0.249885749892942,1.336745060887
0.115186192942236,0.148266848377045,0.208882194410561,0.223901248179664,0.186039035238679,0.528733459143024
0.267251543359212,0.159116154712661,0.181126458332107,0.203937475127759,0.215952181968641,0.390240149657997
0.11367480924347,0.261800599841009,0.202419466102228,0.0999816067528653,0.563642828930244,0.690346865702256
0.177682770305656,0.29665658044367,0.341502515834961,0.333399817939462,0.281004352468044,0.903287646517992
0.106171250335169,0.171100266064184,0.288492282659795,0.145872735720578,0.270892064386656,1.44167091126058
0.319330021958823,0.183526457258101,0.0697372464376853,0.367492221463881,0.30966050620415,1.01503603168983
0.226435095858239,0.0880633752862858,0.181048639202108,0.120667892490249,0.236760154475623,0.978660478137799
0.106348496679253,0.131328712147116,0.160078231011702,0.221833129617205,0.347815549070819,0.556432009153131
0.165707890073818,0.21482214557859,0.243799074368082,0.205922788260299,0.255122680660094,0.316176826108823
0.141324274914673,0.13528330073918,0.280008944827211,0.217757910310729,0.348459967826595,0.844770746621206
0.288460149035595,0.239382084995079,0.174928734182155,0.2395039316007,0.678908415100454,1.58007563997322
0.276325396094705,0.162747424558807,0.228515609394523,0.379007106611759,0.415673026958888,1.36771647736727
0.129614360997983,0.333902319592572,0.260252044782909,0.406832386045674,0.216514364996348,0.892472935993831
0.1683207353479,0.276628025381731,0.140290422625057,0.319438971101854,0.626715871609596,0.108475599595411
0.246837765071953,0.210619834458365,0.19762748904978,0.266619477868852,0.159504463689859,1.28939272613092
0.325337743668895,0.259252098050342,0.328368355657042,0.0834806183735433,0.252269910241568,0.573250695241377
0.193869318126681,0.358369435582396,0.177583132548932,0.213126845179044,0.32004842383598,0.41522414041454
0.237780588217241,0.136145490226337,0.277411613799654,0.38477453857544,0.178260496058329,0.448361564214326
0.184262174644954,0.275773246461824,0.163236732511376,0.176582604377967,0.241252575131615,1.50233909305872
0.171793339704668,0.186750459770898,0.1995194241956,0.236605745151213,0.296445183229135,0.753686687389497
0.102231049341291,0.232277664893786,0.174673083784198,0.214192987703825,0.401075476085844,0.579606476396647
0.112614681809595,0.256599834178823,0.193119858083915,0.222152590167131,0.256747479678203,0.223534793584504
0.0911318533194843,0.205481173685461,0.184219790738546,0.343090788756268,0.117349714430468,0.852791660239616
0.142636730512385,0.395418065813953,0.169337913801014,0.13889879405352,0.129648292031896,0.267610401351969
0.188750834846101,0.21908293023492,0.148324827738589,0.371919958806113,0.106522681710535,1.1466436512772
0.239831155556868,0.209122230249277,0.217363276905138,0.273342875798464,0.162979771858372,0.163691516044032
0.217730021100631,0.137561685470363,0.207370221637884,0.151845448955236,0.260193574951287,1.14848832658873
0.176623280281502,0.139828272295912,0.100618530376705,0.138925379250229,0.146983296262889,0.597803620208225
0.071913623338609,0.143857296180913,0.253421835431967,0.421599042371391,0.237122784577469,0.689827834557198
0.187557926212274,0.288782467311615,0.347044497712677,0.159241136486974,0.508791482708442,1.33133100284516
0.216231872936505,0.121873891360329,0.166775430006676,0.183339132682166,0.261133563379683,0.672050429994308
0.155136911429507,0.10629380899823,0.142654928606115,0.397856881659433,0.30957423772379,0.247337664967158
