a_accuracy1,a_accuracy2,a_accuracy3,a_accuracy4,a_accuracy5,a_accuracy6
0.175984040965957,-0.468695303592036,-0.238247035305255,-0.739114319432828,-0.431791058026659,-0.82568203222935
0.0315616088460238,-0.141120010820255,-0.718960188799031,-0.381343850531538,-0.905479918769073,-0.747672773648918
-0.127936243324405,-0.33007948186809,-0.109242718819045,-0.564506429770428,-0.716555570902459,-1.03340223148203
0.0987286068970988,0.172217152512877,-0.168721948690339,-0.585895149794815,-0.603678789121377,-0.893853255863053
-0.24582230573193,0.00154416480129013,0.00210062834579228,-0.401524103097034,-1.03501703780945,-0.842025459812518
-0.0707031648108776,0.0624378569550716,-0.356215232923346,-0.443575365027747,-0.417196166557483,-0.80136140551452
0.272300710327703,-0.410229229573809,0.199933673285607,-0.412070918881019,-1.04066592617454,-0.948175911107964
0.157723993127495,0.0893377755606185,-0.27614617922725,-0.330097990938225,-0.86558795962313,-1.00342744625446
0.424608084189899,0.2033925200554,0.172637283888871,-0.327484067984422,-0.473841407931647,-0.861756656543913
0.477661725529813,0.012227288394939,-0.479813887430968,-0.320447161950762,-0.565908704140242,-0.896646767181897
0.293231158412595,-0.0382260846680878,-0.0472816809710567,-0.0773670593332348,-0.831902251307168,-0.633021880740338
0.176160915241771,0.241644818970202,-0.127479730628648,-0.724057272141953,-0.795635699736707,-1.20365621093139
-0.0228288498385844,0.0184846291049992,-0.442504212907397,-0.604070720980165,-0.539560939041969,-0.921657442062942
0.135484535409141,-0.0270842943368422,-0.46746799443585,-0.551789816177299,-0.681450244781193,-0.980467852699333
0.332644895434473,-0.0954324464404596,0.0238257455770972,-0.46627953065632,-0.735802639565917,-1.26848679350796
0.40358322289503,-0.00347757454794173,-0.128432078693869,-0.438885553998729,-0.448610760427366,-0.790636254301211
-0.512455024557096,-0.0406226467370936,-0.155284487663368,-0.345146575240835,-0.628497833727429,-0.585410794714793
0.0990311131669506,-0.0209539555749413,-0.259836660021149,-0.318385133451651,-0.8471564374305,-0.88190617830958
-0.0357335895210574,0.0954645158464293,-0.305577046567851,-0.276266689130683,-0.321296267743742,-0.798478863749473
0.068346386029629,-0.126651447831397,-0.173954186119504,-0.513533939576198,-0.600522287525411,-0.767925128910126
0.291285100272881,0.363205207043804,-0.130955220583162,-0.643128905679258,-1.12728192316935,-0.867245597328931
-0.0324284937459687,-0.206731975606124,-0.122936247175074,-0.252131562448337,-0.981447860067806,-1.31464033125361
0.0851501845405549,0.246302925981708,-0.222614166598672,-0.584667537931674,-0.711623099635202,-0.694365004031202
0.103267474986311,0.184789281607457,-0.136322543063728,-0.370312687252975,-0.751311886454024,-0.917779854372536
0.0789805713411788,-0.171028948260442,-0.409312428962514,-0.637934603382524,-0.823474476120975,-0.590759265278094
-0.207561705702109,0.304273991271235,0.0244860863542944,-0.34635710721902,-0.760460092812256,-0.538988076487302
0.292420785777748,-0.0809944516721864,-0.196625779251213,-0.471875752457313,-0.805953154164937,-1.08714549925221
-0.132759896779404,0.191253905594398,-0.0486239689999562,-0.271228170398597,-0.668860612202183,-0.576797982561322
0.37971302115606,0.178061514179254,-0.138238961597938,-0.710592414648089,-0.729398573667701,-0.883574348585985
0.183104271326521,-0.112549528339751,-0.460482384832229,-0.724927957369314,-0.441128325331487,-1.12153578837546
-0.00565696412426156,0.100364504777184,-0.282436279977159,-0.523212224622858,-0.651271485073379,-0.878321600411743
0.430818825771444,0.0946501964722096,-0.65581972103516,-0.23530225798021,-0.761153157809723,-0.643227813925527
-0.190979292542818,-0.1318174022054,-0.224823355588416,-0.458508429944791,-0.426569496623281,-0.644098764620444
0.337082341784521,-0.306309248724794,-0.00232931241339324,-0.775517631838672,-0.532682679052469,-1.1223940466383
-0.291105201546397,0.0238649873286755,0.0105316651371035,-0.0689547418214267,-0.571051442536657,-1.01954134097274
0.387467117996923,0.291222077855357,-0.243265205356077,-0.094411883488391,-0.309401596606774,-1.13632178839418
0.29945369080055,0.0768535491849563,-0.436322154160265,-0.322838917236749,-0.389249133120099,-0.663164005842031
0.291396682980848,0.193841497662249,-0.120155447117014,-0.406781565527585,-0.653400476112198,-0.77822345751509
0.458034772217576,-0.0431510863813903,-0.318580565108686,-0.759547164741914,-0.931216140852397,-0.641970521019099
0.140401625985926,-0.425703431963758,-0.308169892518642,-0.470256515214525,-0.586256554509872,-0.742927721128877
0.306213010270199,0.0662894383115638,-0.0684076021023018,-0.531211260424376,-0.466060999882069,-0.980004350425381
-0.106532613901225,0.246290545841206,-0.103451266753029,-0.202009232576227,-1.01202119796207,-1.20730364638231
0.483138906253807,0.289333709340194,0.0428927485725877,-0.540484834378792,-0.264539965133375,-1.10562427772173
0.213853776886024,0.614071578027021,-0.156050916752464,-0.194153521192095,-0.47314018572932,-1.13825950193859
0.0263998157525686,0.0798244664571832,-0.158713804939676,-0.324700584253753,-0.863330230814927,-0.631532295253931
0.0729165079448824,-0.22676578213262,-0.149618197469061,-0.155777840074225,-0.774612699104722,-0.795672942328359
0.476157707579251,0.0160065056185727,-0.291528078777474,-0.474239914067776,-0.533307338055241,-0.67148137868294
0.253444078863729,-0.00769429135863955,-0.109529163019009,-0.545762289105663,-0.323799036342518,-0.696637583828994
-0.222027054716632,-0.208856585932644,-0.31594986735005,-0.395970216165601,-0.508558845612667,-1.21886122326954
0.46739700658234,-0.142665175363763,-0.267455335148229,-0.434089407704438,-0.236941607128114,-0.998978120768429
-0.083569016397947,-0.345310416862483,-0.275472163197774,-0.142407058188587,-0.475283219923103,-0.58357397776435
0.180856148838226,-0.0365902734918629,-0.232947097421996,-0.309120589846184,-0.728352345280803,-1.15397859621677
-0.20879687686042,0.251989239399607,-0.610119148882232,-0.438210533108949,-1.07278430853333,-1.07063198198657
0.632459235009484,0.0812577558989934,-0.0555234770590754,-0.288677445368219,-0.415401714660925,-0.710175979784482
0.307853906216094,-0.3448530982037,-0.748119061070566,-0.456099137362392,-0.33804802333204,-0.870573503546327
0.267200436883863,0.415081000488171,-0.115440219991094,-0.423832534390145,-0.755511688469339,-1.07205482844816
0.330266748292168,-0.231259645661848,-0.237969585820029,-0.306063834214144,-0.466607664762089,-1.20942514349037
0.472805886319254,-0.305216672300944,-0.137157836829963,-0.114190720901322,-0.284300138579925,-0.697885618150482
0.0431536118365184,0.0110259651452992,-0.0682857764672808,-0.694607543319071,-0.552284272907041,-0.983071993590022
0.401525376332831,-0.000729104525714064,-0.120722609582109,-0.879130601939157,-0.622446120287748,-0.674373838702437
-0.222736115602407,0.0211702227362688,-0.326849737730403,-0.43860122464041,-0.606728849996575,-0.817650445453087
0.113955767882791,0.14238156054837,-0.180149463276024,-0.438961455736836,-0.425617518925193,-0.533035255583721
0.0240525958868661,0.158309736835995,-0.383150735238718,-0.444118687446457,-0.396580103580244,-0.816589744099364
0.398444172554569,0.215622237577718,0.0203975454279086,-0.69388173011191,-0.47414413439951,-0.529354092417857
0.0684413318759506,0.0192802910301959,0.117590666264861,-0.61313853292364,-0.778622285813981,-1.15398967690476
0.312011767424569,0.329093073091444,-0.115002133733674,-0.39488470514179,-0.603845897906657,-0.81904967329281
-0.12515385451466,-0.188890012878134,-0.269449894849175,-0.472212636747309,-0.636027835061068,-0.78403936463394
0.514591969138495,0.0543575995716584,-0.219228155997974,-0.494360135881121,-0.793396943259657,-0.644871921946332
-0.0403005883085235,0.16642590606128,-0.69352455825739,-0.0953924420053435,-0.735403525632285,-0.456777749440957
0.167834582512516,0.26098398713609,-0.42531891549893,-0.867694950410839,-0.376793568374196,-0.48019280796943
-0.143494346474962,-0.184920812217303,0.0889940135035256,-0.815945672443905,-0.365155712762007,-0.915409917550283
0.102755696769828,0.173499864353975,-0.271600160376832,-0.256591445457275,-0.991605988334898,-0.747008429252302
0.105954033018546,-0.0807210689438038,-0.0198328626171618,-0.100525263391,-0.765764227956127,-0.608887152023437
0.483834468056257,0.160355329225186,-0.149854803758909,-0.481020913823645,-0.554608649157856,-0.586753035465663
0.221653562788281,-0.00661042072046417,-0.141564820234422,-0.13747434925841,-0.868301122389113,-0.737343406094561
-0.1888444736135,-0.172560610508747,-0.144457394320474,-0.470033057456491,-0.416401418430403,-0.810604232513223
-0.0475199592721174,0.0440072353162677,-0.241477278763969,-0.785444124014345,-0.755056782285946,-0.90480036883727
0.32090802959148,-0.208986868325931,-0.591478711632689,-0.236404530319933,-0.970461838475393,-0.48171412155697
0.633359525392387,-0.0153876782683312,-0.221183023913692,-0.105142527942172,-0.739238933925927,-0.482680829506506
-0.0850907974081731,-0.350317068607345,-0.0970852206291199,-0.499989995912708,-0.218011727845596,-0.530946624634938
0.079661505593745,-0.250026825054996,-0.0225600850485003,-0.167760811621673,-0.690690305209128,-0.790889451293821
0.133919691513737,-0.0364967311218401,-0.547975479900258,-0.368922647114387,-0.383370495971945,-0.613622759063278
0.137659616066506,0.169343341738412,0.0761168622861766,-0.316631491243176,-0.497002198272435,-0.987805973635353
-0.16647804985609,-0.412459916783384,-0.538240129212736,-0.594636097586055,-0.422792735709681,-0.743149406015078
0.643231133875337,0.122857825476135,-0.360588499952173,-0.764296082398248,-0.424740348053207,-0.496177437181474
-0.00743759456040145,-0.160619048281409,-0.566608708162536,-0.448652830899864,-0.709144417658926,-1.13811002532401
0.439514114755895,-0.0929189875958628,-0.822696525042479,-0.458803613573905,-0.913558446802232,-0.645410908045097
0.0458922753730306,-0.057215206896245,0.0147227430455701,-0.642061133406965,-0.540259445747108,-0.468395290570025
0.493988947938315,0.150882974191899,-0.336038494858613,-0.579535274518057,-0.509893173559013,-0.67068596752547
0.280755399655061,-0.0887789135470078,-0.660366693575951,-0.218592934642945,-0.764371480217419,-0.668341075897892
0.260258504326968,-0.0983178070599519,-0.698405466420619,-0.33236571404947,-0.691913858260044,-0.847561537157614
0.132897506489427,-0.348157070264953,-0.425667874332299,-0.438934019987458,-0.227725895222863,-0.819445665548244
-0.0106178479017604,-0.192738103245487,-0.220237986542527,-0.484414563636607,-0.470903233271557,-0.52957129244236
0.152035723057963,0.0248030332219268,-0.339952953336668,-0.533303570952607,-0.593258172542693,-0.685558644233708
0.355094860852417,0.133342462920703,-0.11011195897572,-0.498698215343226,-0.537095607790265,-0.636812276535872
-0.23475679370056,0.0670530198065062,-0.717138874504634,-0.345529013894077,-0.773928602834282,-0.546209506200334
0.222495475287269,-0.504418841527322,-0.550153876223554,-0.243240263071601,-0.712894276044753,-0.537735637927172
0.419881148520422,-0.466111128408167,-0.196503070023535,-0.691370258560698,-0.783724682074264,-1.36293721147433
0.25914154009316,-0.157703097234356,-0.112946434830516,-0.644790103410758,-0.555905650398114,-0.952276653403844
0.205480083635254,-0.0773337286312854,-0.649083150342062,-0.719164824581141,-0.786004052747166,-0.704795222621389
0.410305364015405,-0.0146881681552648,-0.341717167889244,-0.502976053287555,-0.497702126936199,-0.917654205826475
-0.130718011789435,0.22663837705986,-0.148200479289665,-0.364415902617248,-0.703335419545683,-0.624059733917699
0.167558161677957,-0.0575939750148236,-0.059138732290346,-0.545567252924086,-0.807116993996109,-0.960789836291533
0.0977782459606716,0.433174361721882,-0.296157278368106,-0.402992887135192,-0.925306199765735,-0.549979054375855
0.164152508490228,-0.01841966239193,-0.0220672671703844,-0.616908073405938,-0.902274529536627,-0.851631070909017
-0.427925667050556,-0.0023688826219794,-0.440764458861828,-0.289595866471701,-0.630069503067439,-0.668224241824472
0.0453503996555456,-0.0474766456720145,-0.802783069009947,-0.58131077031885,-0.842937652304597,-0.954424587124891
-0.112249014721747,-0.110178898925924,0.0212465148576746,-0.45628244318971,-0.577166247350198,-0.535192284898669
0.501449478858434,-0.10461995783361,-0.261053768624869,-0.913728420203544,-0.56316589223336,-0.890985259635652
0.461434210292615,0.190668716988043,-0.202557382315601,-0.690136915370579,-0.57434089039671,-1.08046130694327
0.159972349195522,0.0532806039364201,-0.464905039635204,-0.182266041809176,-0.478658832619986,-0.663228078616121
0.525796035189934,-0.0850785606281015,-0.543819089273148,-0.52630823349933,-0.320455136384887,-1.1615296469458
0.375226829869161,-0.126585912441568,-0.466438945379457,-0.857607166350184,-0.418711301414402,-1.27977920117333
0.0746739047898978,0.320469930449289,-0.169089161586989,-0.389046240790851,-0.287547615031264,-0.653869379610193
0.492646875579503,-0.106033347512728,-0.199109404300529,-0.552161075743113,-1.11010003169469,-0.752137753375632
0.192285235286229,-0.335747581239926,-0.5091732056714,0.0296217912477204,-0.557299171125126,-0.816345965778782
0.0761788322814655,0.365837517132571,-0.29490374302237,-0.460497294941683,-0.605302610610577,-0.789607145252458
0.0749760061804378,0.31840987751064,-0.54154490911555,-0.524323759002178,-0.654695377889362,-0.896425632250437
0.236754921559382,-0.546283232540438,-0.682700068572588,-0.211831516074758,-0.546816396203058,-1.11463110158843
0.510950818747819,-0.0303102018826581,-0.293476895734603,-0.515873352101779,-0.314395760678861,-0.942038179025306
0.219920920735703,-0.168818226678927,-0.270680227536698,-0.653315199321207,-0.808160095861227,-0.848961588834404
0.64304877185426,0.124267467817161,-0.465006411579229,-0.735926240636547,-0.748105567285124,-1.08220943280475
0.238748472551286,-0.107981266005124,-0.159381949832167,-0.328945275796321,-0.351352501594325,-1.11042069063779
0.00865095719018007,0.378041264952923,-0.131253388172149,-0.3994782317698,-0.958693697145695,-0.505748602149581
0.249880479511754,0.149984043866225,-0.220744320327351,-0.579100530949252,-0.881350262648868,-0.797693883212476
-0.167242628199192,0.262872309130287,-0.244208762469467,-0.229593840570737,-0.577904071382144,-0.815900963956224
-0.0186351635980845,-0.468293155429565,-0.0874345583797544,-0.14967810560062,-0.483038778310635,-0.978841601681405
0.131338509217438,0.140675251249006,-0.108620595640812,-0.675602801404618,-1.03450561461672,-0.751531431375474
-0.0230164927023207,-0.155621388045274,-0.233025761030073,-0.368211610589214,-0.422324095449663,-0.909081212175937
0.41839546274044,-0.00564259885817517,-0.410017328246374,-0.246670808237238,-0.651159310790658,-1.01076108778327
0.191122800969043,-0.176237677604922,-0.144208915529914,-0.329537630877211,-0.349325231519987,-0.991829735342931
0.402017701294879,-0.437687047793706,-0.171147503438841,-0.721688681029232,-0.743328156944347,-0.571744960522735
0.363388949707477,0.150181181841474,-0.519490881947095,-0.660104612295391,-0.502512982082479,-0.661087481298344
0.244211962154628,-0.238239205231234,-0.52288545082555,-0.599069848649384,-0.741669490197707,-0.608715072835488
0.178938650523607,0.144613606022334,-0.70248886944009,-0.339003520484988,-1.1214536054654,-0.873690587198735
-0.0258980082400976,-0.34033254262306,-0.216886340891698,-0.108529953292679,-0.59800293160113,-0.973043793281912
0.213918680381499,-0.409839673865146,-0.734284628438563,-0.783111156995457,-0.596209576058513,-0.843363063479702
-0.17687717486612,0.174698037162125,0.106350839765256,-0.394057209988134,-0.483565754285884,-0.610578729053327
-0.264701473208132,0.300810743755946,-0.452914474990188,-0.360290215783491,-0.255485661379383,-0.933826530077048
0.112356211107425,-0.259672346976228,-0.200687834329627,-0.360602791198774,-0.574868520815341,-0.661934678313316
0.118827962057121,0.41732971895444,-0.217652806219337,-0.723546760186115,-0.419357995566291,-0.802269219476793
0.00917719757235204,0.0826243502520722,-0.408185471950139,-0.29889276370091,-0.583249445089778,-0.928619345283615
-0.107379251693693,0.459488701604541,-0.332378068820632,-0.559399409416576,-0.758866900971918,-0.712857330951041
0.0942540805897976,-0.0508166818152908,-0.556386834603197,-0.462135323913615,-0.70444505254905,-0.822941720430537
0.276839327386801,-0.125276789253407,-0.638248988265227,-0.28357169682537,-1.08469652909842,-0.777203830079541
0.0471843787017271,-0.0363500818859202,-0.160785276216884,-0.296726490658186,-0.417937597627107,-1.23217893588396
0.213173535041838,0.272648700322542,0.0255654362191417,-1.06233649121106,-1.07353061753464,-1.11452405977075
0.322811027254903,0.21249195236458,-0.155614821710165,-0.667171492372194,-0.952171093565985,-0.654206276873385
0.410501190060406,-0.29223467400725,-0.629179400138257,-0.362833809472864,-0.689408630383138,-1.10832995693645
-0.00219005337725332,-0.0830457719385399,0.0626140162827886,-0.807588601677269,-0.648573307346499,-0.705442391143998
0.358770972781739,-0.326892104120903,-0.492475315987181,-0.226539813805911,-0.988393989761876,-0.457866625885903
0.144712175273027,0.199581537359569,-0.157962941568907,-0.315963582257845,-0.534046806827563,-0.641418133662705
0.122893533751975,0.217396393696595,-0.259362489156503,-0.337776949080609,-0.765943979653511,-0.918691771959298
